sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.3213;2.5196;9.2252;-2.3067;2.5256;9.1908;-0.0044;-0.0086;0.0056;0.0012;2.0E-4;5.0E-4;0.0;-0.9;-22.97;-33.86;146.15;-14.93;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;41608;2022-03-07 02:05:42:606
-2.3106;2.5316;9.2025;-2.3067;2.5256;9.1908;-0.0044;-0.0086;0.0056;0.0012;2.0E-4;5.0E-4;0.0;-0.96;-22.93;-33.81;146.17;-14.92;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;41709;2022-03-07 02:05:42:707
-2.3118;2.5089;9.2025;-2.3062;2.5247;9.1912;-0.0025;-0.0049;-2.0E-4;5.0E-4;-6.0E-4;3.0E-4;0.0;-0.92;-23.06;-33.92;146.17;-14.92;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;41808;2022-03-07 02:05:42:806
-2.3106;2.5316;9.2145;-2.3051;2.5229;9.1919;0.0031;-0.0125;-0.0037;0.0014;-9.0E-4;8.0E-4;0.0;-0.99;-23.21;-34.01;146.2;-14.91;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;41909;2022-03-07 02:05:42:907
-2.3118;2.5304;9.2025;-2.3056;2.5233;9.1917;-0.0086;-0.0055;-6.0E-4;0.0015;-0.0029;3.0E-4;0.0;-0.99;-23.21;-34.01;146.2;-14.91;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42009;2022-03-07 02:05:43:007
-2.3106;2.5292;9.1989;-2.304;2.5231;9.1922;0.0023;-0.0032;-0.004;0.0015;-0.0029;3.0E-4;0.0;-1.2;-23.4;-34.12;146.19;-14.91;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42109;2022-03-07 02:05:43:107
-2.313;2.5172;9.2157;-2.3057;2.5235;9.1916;0.0027;-0.0087;-4.0E-4;0.0027;0.0015;5.0E-4;0.0;-1.2;-23.4;-34.12;146.19;-14.91;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42209;2022-03-07 02:05:43:207
-2.3213;2.5208;9.2288;-2.3075;2.5242;9.191;-0.0084;-0.0036;0.0089;0.0017;0.0011;3.0E-4;0.0;-1.29;-23.17;-34.29;146.19;-14.91;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42308;2022-03-07 02:05:43:306
-2.3082;2.5364;9.2109;-2.3075;2.5242;9.191;-0.0084;-0.0036;0.0089;0.0014;-0.0017;5.0E-4;0.0;-1.35;-23.19;-34.2;146.19;-14.91;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42408;2022-03-07 02:05:43:406
-2.3213;2.522;9.2157;-2.3067;2.5244;9.1911;-0.0017;-0.0014;0.0028;0.0014;-0.0017;5.0E-4;0.0;-1.39;-23.12;-34.05;146.18;-14.92;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42508;2022-03-07 02:05:43:506
-2.313;2.5244;9.2025;-2.307;2.5249;9.1909;-0.0064;-0.0104;-2.0E-4;0.0018;-3.0E-4;6.0E-4;0.0;-1.39;-23.12;-34.05;146.18;-14.92;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42608;2022-03-07 02:05:43:606
-2.3201;2.5232;9.2097;-2.3074;2.5258;9.1906;-0.0018;-0.0051;-0.004;0.002;-3.0E-4;6.0E-4;0.0;-1.42;-22.97;-34.18;146.17;-14.92;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42709;2022-03-07 02:05:43:707
-2.3142;2.5196;9.2157;-2.3086;2.5266;9.1901;-0.0019;-0.0062;-0.0024;0.0018;-5.0E-4;8.0E-4;0.0;-1.29;-23.27;-34.31;146.17;-14.92;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42809;2022-03-07 02:05:43:807
-2.3201;2.5196;9.2408;-2.3089;2.5273;9.1898;-0.0032;-0.0093;-0.0042;0.0018;-5.0E-4;8.0E-4;0.0;-1.18;-23.23;-34.28;146.14;-14.93;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;42909;2022-03-07 02:05:43:907
-2.3309;2.5196;9.2037;-2.3105;2.5276;9.1893;-0.0068;-0.0092;-2.0E-4;9.0E-4;-3.0E-4;6.0E-4;0.0;-1.18;-23.23;-34.28;146.14;-14.93;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43009;2022-03-07 02:05:44:007
-2.3189;2.522;9.2073;-2.3112;2.5279;9.189;-9.0E-4;-0.0111;-0.0031;0.002;-6.0E-4;2.0E-4;0.0;-1.03;-23.4;-34.26;146.11;-14.94;14.11;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43108;2022-03-07 02:05:44:106
-2.3369;2.522;9.2133;-2.3112;2.5279;9.189;-9.0E-4;-0.0111;-0.0031;0.0021;-2.0E-4;0.0011;0.0;-1.03;-23.4;-34.26;146.11;-14.94;14.11;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43208;2022-03-07 02:05:44:206
-2.3094;2.5256;9.2037;-2.3122;2.5295;9.1883;-0.0071;-0.0012;-0.0033;0.0021;-2.0E-4;0.0011;0.0;-0.71;-23.61;-33.94;147.87;-14.94;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43308;2022-03-07 02:05:44:306
-2.3297;2.528;9.224;-2.3108;2.5296;9.1887;0.0012;-0.007;0.0029;0.0012;-0.0011;8.0E-4;0.0;-0.71;-23.61;-33.94;147.87;-14.94;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43409;2022-03-07 02:05:44:407
-2.3201;2.5352;9.2037;-2.3108;2.5299;9.1886;-0.0033;-0.0064;-0.0021;0.0012;-0.0011;5.0E-4;0.0;-0.86;-23.51;-34.03;147.87;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43508;2022-03-07 02:05:44:506
-2.3285;2.5256;9.2192;-2.3108;2.5302;9.1885;-0.0036;-0.002;0.0035;0.0023;0.0;6.0E-4;0.0;-0.94;-23.62;-34.11;147.87;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43609;2022-03-07 02:05:44:607
-2.3154;2.528;9.2192;-2.3112;2.5302;9.1884;-0.0034;-0.0082;-0.004;0.0023;0.0;6.0E-4;0.0;-0.88;-23.47;-34.22;146.09;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43708;2022-03-07 02:05:44:706
-2.3189;2.534;9.2085;-2.3111;2.5302;9.1884;-0.0071;-0.0113;-0.0051;0.0015;-0.0015;9.0E-4;0.0;-0.88;-23.47;-34.22;146.09;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43808;2022-03-07 02:05:44:806
-2.3297;2.5256;9.2181;-2.3118;2.5298;9.1884;-0.0017;-0.0076;0.0021;9.0E-4;2.0E-4;6.0E-4;0.0;-1.14;-23.57;-33.98;147.86;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;43908;2022-03-07 02:05:44:906
-2.3201;2.5388;9.2061;-2.3118;2.5298;9.1884;-0.0017;-0.0076;0.0021;9.0E-4;-0.0018;5.0E-4;0.0;-1.24;-23.62;-33.9;147.86;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44008;2022-03-07 02:05:45:006
-2.3118;2.5232;9.2276;-2.3112;2.5297;9.1885;0.002;-0.0075;-1.0E-4;9.0E-4;-0.0018;5.0E-4;0.0;-1.24;-23.38;-33.71;146.09;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44108;2022-03-07 02:05:45:106
-2.3321;2.5232;9.2121;-2.3103;2.5298;9.1887;3.0E-4;-0.002;-0.0031;0.0012;-8.0E-4;5.0E-4;0.0;-1.24;-23.38;-33.71;146.09;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44208;2022-03-07 02:05:45:206
-2.3201;2.5364;9.2037;-2.3098;2.5292;9.189;-0.0033;-0.0059;0.0043;0.0018;-3.0E-4;8.0E-4;0.0;-1.41;-23.34;-33.34;147.27;-14.95;14.11;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44308;2022-03-07 02:05:45:306
-2.3261;2.5364;9.2109;-2.3101;2.5302;9.1887;-3.0E-4;9.0E-4;-0.0017;0.0015;2.0E-4;2.0E-4;0.0;-1.05;-23.29;-33.13;147.27;-14.95;14.11;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44408;2022-03-07 02:05:45:406
-2.3297;2.5268;9.2097;-2.3114;2.5301;9.1884;-0.0105;0.0029;-0.0024;0.0015;2.0E-4;2.0E-4;0.0;-0.81;-23.38;-33.04;147.27;-14.95;14.11;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44509;2022-03-07 02:05:45:507
-2.3213;2.5352;9.2085;-2.3133;2.5314;9.1875;-0.0011;-0.0071;-3.0E-4;0.0029;0.0018;0.0012;0.0;-0.81;-23.38;-33.04;147.27;-14.95;14.11;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44608;2022-03-07 02:05:45:606
-2.3142;2.5376;9.2121;-2.3133;2.5314;9.1875;-0.0011;-0.0071;-3.0E-4;0.0014;-6.0E-4;8.0E-4;0.0;-0.66;-23.44;-33.26;147.23;-14.96;14.13;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44708;2022-03-07 02:05:45:706
-2.3177;2.5627;9.2145;-2.3135;2.5317;9.1874;-0.0014;-0.0121;4.0E-4;0.0011;-0.0011;6.0E-4;0.0;-0.49;-23.42;-33.58;147.23;-14.96;14.13;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44808;2022-03-07 02:05:45:806
-2.3201;2.5316;9.1977;-2.3131;2.5331;9.1871;1.0E-4;0.0118;-0.0053;0.0011;-0.0011;6.0E-4;0.0;-0.73;-23.17;-33.92;146.04;-14.97;14.13;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;44909;2022-03-07 02:05:45:907
-2.3345;2.5208;9.2145;-2.3138;2.5329;9.187;-0.0082;-0.0102;0.0076;0.0015;-0.0017;8.0E-4;0.0;-0.73;-23.17;-33.92;146.04;-14.97;14.13;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;45009;2022-03-07 02:05:46:007
-2.3142;2.528;9.2073;-2.3126;2.531;9.1878;-0.0085;-0.0125;0.0075;8.0E-4;-0.0018;6.0E-4;0.0;-0.86;-22.84;-34.24;146.04;-14.97;14.14;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;45110;2022-03-07 02:05:46:108
-2.3201;2.5352;9.2121;-2.3109;2.5298;9.1886;-0.0012;-0.0155;0.0042;5.0E-4;-0.0017;5.0E-4;0.0;-1.09;-22.84;-34.29;146.04;-14.97;14.14;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;45209;2022-03-07 02:05:46:207
-2.313;2.5244;9.2157;-2.3098;2.5289;9.1891;-0.0041;-0.0092;0.0053;5.0E-4;-0.0017;5.0E-4;0.0;-1.01;-22.86;-34.29;146.09;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;45309;2022-03-07 02:05:46:307
-2.313;2.5125;9.1953;-2.3088;2.5289;9.1894;-3.0E-4;-0.0016;0.0024;3.0E-4;-0.0017;6.0E-4;0.0;-1.01;-22.86;-34.29;146.09;-14.95;14.12;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;45408;2022-03-07 02:05:46:406
-2.3213;2.5352;9.1917;-2.3088;2.5289;9.1894;-3.0E-4;-0.0016;0.0024;6.0E-4;-8.0E-4;8.0E-4;0.0;-1.05;-23.01;-34.14;146.12;-14.94;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;45508;2022-03-07 02:05:46:506
-2.3213;2.5208;9.2252;-2.3077;2.5274;9.1901;-0.0052;-0.0022;0.0122;0.0017;5.0E-4;6.0E-4;0.0;-1.12;-23.44;-34.01;146.12;-14.94;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;45609;2022-03-07 02:05:46:607
-2.307;2.5388;9.1965;-2.3086;2.5261;9.1902;-0.0059;-0.0114;0.0014;0.0017;5.0E-4;6.0E-4;0.0;-1.18;-23.36;-33.81;146.14;-14.93;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;45708;2022-03-07 02:05:46:706
-2.3237;2.5328;9.1977;-2.3067;2.5253;9.1909;0.0034;-0.0077;0.0088;8.0E-4;-0.0017;2.0E-4;0.0;-1.18;-23.36;-33.81;146.14;-14.93;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;45809;2022-03-07 02:05:46:807
-2.3046;2.5161;9.224;-2.3061;2.5243;9.1913;-0.0049;-0.0098;-0.0053;0.0011;-0.0017;5.0E-4;0.0;-1.33;-23.25;-33.64;146.17;-14.92;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;45909;2022-03-07 02:05:46:907
-2.3094;2.5196;9.2204;-2.3039;2.524;9.1919;-0.0014;3.0E-4;-4.0E-4;0.0015;5.0E-4;0.0;0.0;-1.33;-23.25;-33.64;146.17;-14.92;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46008;2022-03-07 02:05:47:006
-2.3166;2.5388;9.1762;-2.3065;2.524;9.1913;-0.0039;-0.0114;0.0104;0.0015;5.0E-4;0.0;0.0;-1.37;-23.23;-33.54;146.2;-14.91;14.07;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46110;2022-03-07 02:05:47:108
-2.2998;2.5268;9.2025;-2.3052;2.5242;9.1916;0.0041;-0.0029;0.0058;3.0E-4;-0.002;6.0E-4;0.0;-1.37;-23.23;-33.54;146.2;-14.91;14.07;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46209;2022-03-07 02:05:47:207
-2.3369;2.5484;9.2216;-2.3052;2.5242;9.1916;0.0041;-0.0029;0.0058;0.0044;8.0E-4;-5.0E-4;0.0;-1.2;-23.25;-33.41;147.36;-14.92;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46309;2022-03-07 02:05:47:307
-2.307;2.5113;9.2312;-2.3064;2.5277;9.1903;-0.0152;0.0093;-0.0011;-8.0E-4;-0.0029;9.0E-4;0.0;-1.31;-23.31;-33.73;147.36;-14.92;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46409;2022-03-07 02:05:47:407
-2.295;2.5137;9.23;-2.3047;2.5254;9.1914;-0.0079;-0.0073;0.0055;-8.0E-4;-0.0029;9.0E-4;0.0;-1.29;-23.32;-33.77;146.19;-14.92;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46509;2022-03-07 02:05:47:507
-2.3381;2.4969;9.2492;-2.3061;2.5249;9.1911;0.0111;-0.0093;0.0142;9.0E-4;9.0E-4;0.0;0.0;-1.29;-23.32;-33.77;146.19;-14.92;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46608;2022-03-07 02:05:47:606
-2.3345;2.5591;9.1977;-2.3077;2.5253;9.1906;-0.0195;-0.0018;0.0099;0.0021;3.0E-4;5.0E-4;0.0;-1.22;-23.1;-33.96;146.18;-14.92;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46708;2022-03-07 02:05:47:706
-2.3225;2.5388;9.23;-2.3078;2.528;9.1899;0.0041;-0.0192;-0.0019;0.0027;-0.0015;6.0E-4;0.0;-0.99;-23.1;-34.14;146.18;-14.92;14.08;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46808;2022-03-07 02:05:47:806
-2.3094;2.534;9.2013;-2.3075;2.5281;9.1899;-0.0089;-0.0034;-0.0019;0.0027;-0.0015;6.0E-4;0.0;-0.86;-23.06;-34.03;146.13;-14.94;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;46909;2022-03-07 02:05:47:907
-2.3285;2.5496;9.2276;-2.3075;2.5281;9.1899;-0.0089;-0.0034;-0.0019;0.0021;8.0E-4;5.0E-4;0.0;-0.86;-23.06;-34.03;146.13;-14.94;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47008;2022-03-07 02:05:48:006
-2.3237;2.5089;9.2216;-2.3079;2.5295;9.1894;-0.0071;-0.0106;-0.0038;2.0E-4;-0.0011;5.0E-4;0.0;-0.84;-23.31;-34.07;146.12;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47108;2022-03-07 02:05:48:106
-2.3189;2.5292;9.2181;-2.3082;2.5295;9.1894;-0.0053;-0.0129;0.0047;0.002;-6.0E-4;6.0E-4;0.0;-0.84;-23.31;-34.07;146.12;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47208;2022-03-07 02:05:48:206
-2.3261;2.534;9.23;-2.3089;2.5307;9.1889;-0.0047;-0.0076;-0.0022;0.002;-6.0E-4;6.0E-4;0.0;-0.97;-23.53;-33.62;147.89;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47309;2022-03-07 02:05:48:307
-2.3249;2.5328;9.2025;-2.3081;2.5296;9.1893;-0.003;-0.0067;-0.0038;6.0E-4;-0.0011;9.0E-4;0.0;-0.97;-23.53;-33.62;147.89;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47409;2022-03-07 02:05:48:407
-2.3106;2.5316;9.1905;-2.3078;2.5283;9.1898;-0.0036;-0.0075;0.0056;0.0012;-0.0021;5.0E-4;0.0;-1.05;-23.76;-33.58;147.89;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47508;2022-03-07 02:05:48:506
-2.3297;2.5448;9.1475;-2.3086;2.5295;9.1893;0.0028;0.0017;0.0245;0.0012;0.0011;6.0E-4;0.0;-1.18;-23.74;-33.54;147.89;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47609;2022-03-07 02:05:48:607
-2.301;2.534;9.2097;-2.3083;2.5299;9.1892;0.0037;-0.0055;-0.0019;0.0012;0.0011;6.0E-4;0.0;-1.16;-23.61;-33.68;147.89;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47708;2022-03-07 02:05:48:706
-2.3333;2.5268;9.2408;-2.3083;2.5299;9.1892;0.0037;-0.0055;-0.0019;0.0017;-0.0014;9.0E-4;0.0;-1.16;-23.61;-33.68;147.89;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47809;2022-03-07 02:05:48:807
-2.3225;2.5268;9.2109;-2.3086;2.5301;9.1891;-0.0084;-0.0081;0.0078;0.0018;-2.0E-4;5.0E-4;0.0;-1.41;-23.32;-33.58;146.11;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;47910;2022-03-07 02:05:48:908
-2.3249;2.522;9.2276;-2.3088;2.5295;9.1892;-0.0057;-0.0066;0.0033;0.0034;-6.0E-4;-2.0E-4;0.0;-1.41;-23.32;-33.58;146.11;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;48009;2022-03-07 02:05:49:007
-2.3237;2.5316;9.2264;-2.3088;2.53;9.1891;8.0E-4;-0.0194;0.0034;0.0034;-6.0E-4;-2.0E-4;0.0;-1.29;-23.34;-33.81;146.11;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;48109;2022-03-07 02:05:49:107
-2.3034;2.5232;9.2109;-2.3078;2.5298;9.1893;-0.0044;-0.005;-0.0031;-2.0E-4;-0.0027;3.0E-4;0.0;-1.07;-23.38;-33.84;146.11;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;48209;2022-03-07 02:05:49:207
-2.3393;2.5388;9.2145;-2.307;2.53;9.1895;-0.0033;-0.0054;4.0E-4;0.0023;-2.0E-4;8.0E-4;0.0;-0.94;-23.47;-33.92;146.12;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;48309;2022-03-07 02:05:49:307
-2.3154;2.5304;9.2013;-2.3077;2.5295;9.1895;0.0021;7.0E-4;-0.0151;0.0027;6.0E-4;8.0E-4;0.0;-0.94;-23.47;-33.92;146.12;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;9 / 30;48409;2022-03-07 02:05:49:407
-2.3261;2.5376;9.1929;-2.3073;2.5311;9.1891;-9.0E-4;9.0E-4;-0.0052;0.0027;6.0E-4;8.0E-4;0.0;-1.03;-23.47;-34.16;146.12;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;48508;2022-03-07 02:05:49:506
-2.3429;2.5579;9.2276;-2.3073;2.5311;9.1891;-9.0E-4;9.0E-4;-0.0052;0.002;3.0E-4;8.0E-4;0.0;-1.03;-23.47;-34.16;146.12;-14.95;14.1;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;48609;2022-03-07 02:05:49:607
-2.3142;2.534;9.2169;-2.3065;2.5295;9.1898;-0.0052;-0.0059;0.0022;-0.0017;-0.0041;5.0E-4;0.0;-1.22;-23.42;-33.62;146.11;-14.96;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;48709;2022-03-07 02:05:49:707
-2.307;2.546;9.2192;-2.3043;2.5275;9.1909;-0.0035;-0.0059;-0.004;0.0;-0.0018;0.0;0.0;-1.16;-23.23;-33.47;146.11;-14.96;14.09;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;48809;2022-03-07 02:05:49:807
-2.3106;2.5113;9.2288;-2.3029;2.5269;9.1914;-0.0046;-0.0076;-0.0058;0.0;-0.0018;0.0;0.0;-1.07;-23.36;-33.19;147.36;-14.93;14.07;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;48908;2022-03-07 02:05:49:906
-2.3034;2.5436;9.2228;-2.3013;2.5259;9.1921;-0.0047;-0.0041;0.0029;8.0E-4;-0.0018;6.0E-4;0.0;-1.07;-23.36;-33.19;147.36;-14.93;14.07;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;49009;2022-03-07 02:05:50:007
-2.3154;2.5113;9.2097;-2.3;2.5249;9.1927;-0.0067;-0.008;0.0084;8.0E-4;-0.0015;3.0E-4;0.0;-1.16;-23.25;-32.96;147.39;-14.93;14.06;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;49108;2022-03-07 02:05:50:106
-2.301;2.528;9.2085;-2.2992;2.5237;9.1932;8.0E-4;-0.0075;-0.002;0.0011;-9.0E-4;2.0E-4;0.0;-1.16;-23.25;-32.96;147.39;-14.93;14.06;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;49210;2022-03-07 02:05:50:208
-2.2962;2.5232;9.2157;-2.2992;2.5237;9.1932;8.0E-4;-0.0075;-0.002;0.0011;-9.0E-4;2.0E-4;0.0;-1.29;-23.23;-33.45;147.42;-14.91;14.04;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;49309;2022-03-07 02:05:50:307
-2.3082;2.5268;9.2384;-2.2994;2.524;9.1931;0.0014;-0.005;0.0021;0.0017;0.0;2.0E-4;0.0;-1.29;-23.23;-33.45;147.42;-14.91;14.04;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 29;49409;2022-03-07 02:05:50:407
-2.3094;2.5268;9.2037;-2.2989;2.5242;9.1931;-0.0036;0.0029;-0.0025;9.0E-4;0.0011;3.0E-4;0.0;-1.28;-23.29;-33.68;146.25;-14.91;14.04;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;49509;2022-03-07 02:05:50:507
-2.3082;2.5172;9.2133;-2.2998;2.5224;9.1934;-0.0042;-0.015;0.0037;0.002;0.0014;0.0017;0.0;-1.28;-23.29;-33.68;146.25;-14.91;14.04;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;49609;2022-03-07 02:05:50:607
-2.307;2.5244;9.1965;-2.3009;2.5226;9.1931;-0.0047;-0.0072;0.0045;0.002;0.0014;0.0017;0.0;-1.39;-23.32;-33.94;146.26;-14.9;14.04;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;49709;2022-03-07 02:05:50:707
-2.3094;2.522;9.2192;-2.3003;2.5223;9.1933;0.0;-0.0091;0.0064;0.0018;-3.0E-4;6.0E-4;0.0;-1.39;-23.32;-33.94;146.26;-14.9;14.04;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;49809;2022-03-07 02:05:50:807
-2.3082;2.522;9.2013;-2.3003;2.5221;9.1934;-0.0037;-0.0035;-0.0011;0.0011;-5.0E-4;3.0E-4;0.0;-1.28;-23.42;-33.69;146.25;-14.9;14.05;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;49909;2022-03-07 02:05:50:907
-2.3177;2.5244;9.2061;-2.3001;2.5225;9.1933;-0.0043;-0.0027;0.0014;9.0E-4;-8.0E-4;5.0E-4;0.0;-1.35;-23.61;-33.79;146.25;-14.9;14.05;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;50009;2022-03-07 02:05:51:007
-2.3177;2.5244;9.2061;-2.3001;2.5225;9.1933;-0.0043;-0.0027;0.0014;9.0E-4;-8.0E-4;5.0E-4;0.0;-1.22;-23.44;-33.41;147.42;-14.91;14.05;2.0;55.699944;-4.091978;922.83;NaN;0.0;31.122583;;11 / 30;50109;2022-03-07 02:05:51:107
