sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.9971;5.1401;7.0681;-1.9814;4.6485;8.4045;-0.1606;-0.0019;-0.1356;0.1516;0.191;0.0298;432.0;22.28;6.56;-37.73;330.19;-25.59;11.58;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;8911;2022-03-21 14:34:57:556
-2.0258;4.829;8.234;-2.0891;4.9001;8.2338;-0.0197;0.1113;-0.6038;0.1516;0.191;0.0298;432.0;22.28;6.56;-37.73;330.19;-25.59;11.58;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9011;2022-03-21 14:34:57:656
-2.1837;4.9223;8.1407;-2.0247;4.9146;8.2412;-0.0673;-0.1027;-0.0529;0.014;0.0235;0.0544;432.0;22.03;4.28;-36.86;333.09;-29.98;14.24;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9111;2022-03-21 14:34:57:756
-2.1837;4.9223;8.1407;-2.1581;5.0476;8.1262;-0.0992;-0.0192;-0.2475;0.1771;0.0646;0.067;432.0;22.03;4.28;-36.86;333.09;-29.98;14.24;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9212;2022-03-21 14:34:57:857
-2.8899;5.4682;7.2643;-2.2522;5.2153;7.9937;-0.2529;0.177;-0.3847;-0.0261;-0.057;-0.048;432.0;22.11;2.83;-35.66;332.79;-30.98;14.87;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9311;2022-03-21 14:34:57:956
-2.2053;5.0204;8.2962;-2.1817;5.0836;8.0974;0.0599;0.0485;0.0246;-0.0261;-0.057;-0.048;432.0;22.11;2.83;-35.66;332.79;-30.98;14.87;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9412;2022-03-21 14:34:58:057
-2.2053;5.0204;8.2962;-2.1817;5.0836;8.0974;0.0599;0.0485;0.0246;-0.1411;-0.2056;-0.0492;432.0;22.44;2.29;-34.95;331.33;-31.22;15.08;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9511;2022-03-21 14:34:58:156
-2.033;5.176;7.9107;-2.0291;5.002;8.1874;-0.0808;0.0725;0.0422;-0.0057;-0.3537;-0.0877;432.0;22.44;2.29;-34.95;331.33;-31.22;15.08;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9611;2022-03-21 14:34:58:256
-1.2117;4.8697;8.6698;-1.7753;5.0122;8.24;-0.1123;0.0123;-0.1956;0.223;-0.5617;-0.1112;404.0;22.11;2.08;-34.67;329.26;-30.67;13.92;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9712;2022-03-21 14:34:58:357
-1.4441;4.7091;8.7727;-1.3389;5.1009;8.2679;-0.1356;0.0105;0.1185;0.223;-0.5617;-0.1112;404.0;22.11;2.08;-34.67;329.26;-30.67;13.92;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9811;2022-03-21 14:34:58:456
-1.4441;4.7091;8.7727;-1.4127;4.7425;8.4666;0.0147;0.0387;-0.0124;-0.4623;0.0605;-0.0541;404.0;20.55;2.03;-35.32;324.76;-31.34;9.2;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;9912;2022-03-21 14:34:58:557
-1.5637;4.5679;8.7703;-1.4077;4.5323;8.5818;0.0559;-0.0741;0.1333;-0.0273;0.0266;0.0127;404.0;19.26;2.79;-36.02;327.78;-27.53;9.32;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10031;2022-03-21 14:34:58:676
-1.5637;4.5679;8.7703;-1.4801;4.5909;8.5384;0.0512;0.0712;0.0091;0.1541;-0.2808;-0.0082;404.0;19.26;2.79;-36.02;327.78;-27.53;9.32;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10111;2022-03-21 14:34:58:756
-1.7121;4.611;8.6507;-1.5543;4.7215;8.4535;0.0699;-0.2572;-0.3556;0.1541;-0.2808;-0.0082;404.0;19.26;2.79;-36.02;327.78;-27.53;9.32;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10212;2022-03-21 14:34:58:857
-1.7121;4.611;8.6507;-1.5543;4.7215;8.4535;0.0699;-0.2572;-0.3556;-0.1932;1.4169;-0.1228;444.0;18.69;3.75;-37.05;332.13;-28.78;10.42;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10311;2022-03-21 14:34:58:956
-2.5597;5.042;9.2444;-2.3061;4.6507;8.3201;-0.0488;0.1334;0.5327;0.3569;0.1923;-0.1764;444.0;18.69;3.75;-37.05;332.13;-28.78;10.42;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10412;2022-03-21 14:34:59:057
-2.3321;4.812;7.9466;-2.4416;4.9549;8.103;-0.1576;-0.0098;-0.148;0.0409;-0.1136;-0.0076;444.0;20.63;4.33;-36.53;335.85;-28.31;15.49;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10511;2022-03-21 14:34:59:156
-2.49;5.0898;8.4111;-2.3575;5.0364;8.0776;-0.1431;0.032;0.0207;0.1017;0.1338;-0.0464;444.0;20.63;4.33;-36.53;335.85;-28.31;15.49;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10611;2022-03-21 14:34:59:256
-2.49;5.0898;8.4111;-2.5081;5.0691;8.0115;0.1177;-0.1481;0.4765;0.1017;0.1338;-0.0464;444.0;22.58;3.45;-35.51;333.09;-30.9;16.27;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10712;2022-03-21 14:34:59:357
-3.0455;5.5137;7.8006;-3.0642;5.1918;7.7347;-0.0277;0.1072;-0.1108;0.1599;0.5823;-0.0733;444.0;22.58;3.45;-35.51;333.09;-30.9;16.27;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10811;2022-03-21 14:34:59:456
-3.5435;5.2478;9.1487;-3.3599;5.2005;7.605;-0.1828;0.0115;0.1711;0.0773;-0.1715;0.0226;444.0;24.51;2.44;-34.33;335.3;-31.97;21.61;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;10911;2022-03-21 14:34:59:556
-2.8732;5.0659;8.0761;-3.0633;5.1489;7.7637;-0.0932;-0.0654;-0.1165;-0.097;-0.1924;0.0289;408.0;24.51;2.44;-34.33;335.3;-31.97;21.61;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11011;2022-03-21 14:34:59:656
-2.8732;5.0659;8.0761;-3.0633;5.1489;7.7637;-0.0932;-0.0654;-0.1165;-0.097;-0.1924;0.0289;408.0;25.35;2.33;-34.37;335.02;-31.67;21.53;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11111;2022-03-21 14:34:59:756
-3.1029;5.1449;8.0258;-2.9758;5.1163;7.8191;-0.0601;0.0845;-0.2453;-0.0617;-0.0371;0.0116;408.0;25.35;2.33;-34.37;335.02;-31.67;21.53;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11211;2022-03-21 14:34:59:856
-2.9833;5.0635;8.2268;-2.9132;5.0658;7.8753;-0.1028;0.0615;0.0177;-0.0663;0.0148;-2.0E-4;408.0;25.97;2.57;-34.54;334.14;-31.45;20.84;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11311;2022-03-21 14:34:59:956
-2.8708;5.0731;8.1215;-2.8924;5.0236;7.9099;-0.0534;0.0091;0.1416;-0.0531;-0.0125;0.0082;435.0;25.97;2.57;-34.54;334.14;-31.45;20.84;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11411;2022-03-21 14:35:00:056
-2.8708;5.0731;8.1215;-2.8701;4.9968;7.935;-0.0072;0.0188;0.0751;-0.0531;-0.0125;0.0082;435.0;25.43;2.96;-35.61;335.41;-30.82;20.09;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11511;2022-03-21 14:35:00:156
-3.0287;5.0563;8.0952;-2.9109;4.9768;7.9328;-0.0716;0.0404;0.0255;-0.0089;0.0105;-0.0061;435.0;25.43;2.96;-35.61;335.41;-30.82;20.09;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11612;2022-03-21 14:35:00:257
-2.9761;5.0898;7.8006;-2.872;4.959;7.958;-0.0211;0.0232;0.046;-0.0115;-0.0101;-0.0031;435.0;25.14;3.21;-36.11;335.34;-30.5;20.15;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11711;2022-03-21 14:35:00:356
-2.9306;5.109;8.1144;-2.872;4.959;7.958;-0.0211;0.0232;0.046;-0.0115;-0.0101;-0.0031;435.0;25.14;3.21;-36.11;335.34;-30.5;20.15;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11811;2022-03-21 14:35:00:456
-2.2149;6.4639;8.2531;-2.7973;4.9603;7.9838;-0.1304;-0.0273;0.0433;8.0E-4;-0.7353;0.0443;435.0;24.99;3.38;-36.92;335.06;-30.39;19.31;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;11911;2022-03-21 14:35:00:556
-3.1881;3.2776;11.3656;-1.8249;4.8783;8.3092;0.0463;1.3148;-0.6173;8.0E-4;-0.7353;0.0443;535.0;24.99;3.38;-36.92;335.06;-30.39;19.31;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12011;2022-03-21 14:35:00:656
-6.6655;4.0699;5.3527;-1.8249;4.8783;8.3092;0.0463;1.3148;-0.6173;0.2445;0.9957;0.0321;535.0;23.94;4.11;-38.06;328.03;-29.83;12.39;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12111;2022-03-21 14:35:00:756
-3.577;4.3131;13.4507;-3.3332;5.6048;7.3244;-0.3501;-0.1083;1.3223;-1.1156;-1.6855;1.0917;535.0;23.94;4.11;-38.06;328.03;-29.83;12.39;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12212;2022-03-21 14:35:00:857
0.28;2.4969;8.2986;-2.4405;4.506;8.3612;-2.0447;-1.9355;-0.8318;-1.1156;-1.6855;1.0917;544.0;22.22;-7.56;-38.68;348.45;-34.86;24.47;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12311;2022-03-21 14:35:00:956
2.1114;2.2265;11.8801;0.6095;5.0714;8.3714;0.9478;-1.1721;0.1068;-0.8028;-2.8192;0.7263;544.0;22.22;-7.56;-38.68;348.45;-34.86;24.47;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12411;2022-03-21 14:35:01:056
0.2656;3.8246;10.3253;1.7835;4.0084;8.7705;0.6087;-1.5741;1.1893;-1.625;2.3336;0.0177;433.0;21.79;-6.28;-38.96;299.74;-31.14;-4.16;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12511;2022-03-21 14:35:01:156
-0.1869;2.3378;12.0263;0.1869;2.4559;9.4923;-1.0513;0.6273;0.6002;1.1696;0.4577;0.5449;433.0;24.68;3.73;-40.56;299.74;-31.14;-4.16;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12611;2022-03-21 14:35:01:256
-1.797;2.7078;8.5837;-0.3337;3.5017;9.1541;0.008;-1.614;-0.3152;1.1696;0.4577;0.5449;474.0;28.8;-6.0;-38.85;277.3;-14.5;-1.13;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12711;2022-03-21 14:35:01:356
-3.9793;2.6276;8.9749;-1.3969;4.2526;8.7255;-2.6071;-1.502;0.0303;0.6531;1.3571;0.8648;474.0;28.8;-6.0;-38.85;277.3;-14.5;-1.13;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12811;2022-03-21 14:35:01:456
-1.2248;1.4521;9.3604;-1.3969;4.2526;8.7255;-2.6071;-1.502;0.0303;0.4273;1.0442;1.4763;750.0;35.83;-1.89;-15.47;282.06;-25.7;9.1;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;12911;2022-03-21 14:35:01:556
-0.2767;2.9794;11.2469;-1.5265;4.8406;8.391;-0.0562;-3.1671;0.7523;-0.7029;-0.3082;1.2287;750.0;35.83;-1.89;-15.47;282.06;-25.7;9.1;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13011;2022-03-21 14:35:01:656
0.6018;2.9782;9.2791;-0.9121;4.3419;8.7457;0.5671;-1.3093;3.3267;-0.7029;-0.3082;1.2287;658.0;29.85;15.41;0.28;298.0;-29.58;10.31;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13111;2022-03-21 14:35:01:756
0.8222;1.0056;11.0877;0.9468;4.1006;8.8577;2.5074;-2.1435;-0.5454;-0.7136;-0.1095;0.2336;658.0;29.85;15.41;0.28;298.0;-29.58;10.31;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13211;2022-03-21 14:35:01:856
-2.0509;5.4323;8.2268;0.7506;4.2637;8.7993;-2.085;-0.6256;0.3645;0.3378;-0.9462;-0.5676;595.0;29.01;42.96;0.53;322.44;-24.72;-6.1;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13311;2022-03-21 14:35:01:956
2.2837;1.2843;7.6427;1.6211;3.9393;8.8331;-0.4482;-1.5652;-1.6684;0.3378;-0.9462;-0.5676;595.0;29.01;42.96;0.53;322.44;-24.72;-6.1;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13411;2022-03-21 14:35:02:056
-2.2974;3.8151;10.9813;0.5835;3.6855;9.069;-2.4089;-0.2052;1.8388;-0.3531;0.9428;-0.275;595.0;23.03;41.18;-31.2;329.62;-23.68;-10.4;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13512;2022-03-21 14:35:02:157
1.1704;-0.2022;12.6117;0.5835;3.6855;9.069;-2.4089;-0.2052;1.8388;-0.0956;-0.4653;0.2608;595.0;23.03;41.18;-31.2;329.62;-23.68;-10.4;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13611;2022-03-21 14:35:02:256
1.9786;1.5682;10.8987;1.1526;3.6753;9.0186;1.4952;-4.4176;2.2368;-0.95;-1.4572;-2.0674;547.0;23.7;38.33;-32.68;330.99;-22.07;-3.68;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13711;2022-03-21 14:35:02:356
3.4663;1.0235;10.0965;1.9657;3.3535;9.0033;3.292;-2.9889;0.6388;-0.0649;2.233;-2.528;547.0;23.7;38.33;-32.68;330.99;-22.07;-3.68;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13811;2022-03-21 14:35:02:456
-2.2842;1.5562;12.6105;-0.2596;3.5543;9.1362;-4.5773;0.8481;-0.1154;-0.0649;2.233;-2.528;630.0;8.96;-2.66;-25.69;289.97;-20.0;-12.32;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;13912;2022-03-21 14:35:02:557
-5.1141;0.5231;9.2252;-1.8535;2.74;9.2319;-2.6543;-0.9212;0.1837;1.0995;-2.0718;-1.9726;630.0;8.96;-2.66;-25.69;289.97;-20.0;-12.32;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14012;2022-03-21 14:35:02:657
-5.1356;2.6671;6.9652;-3.3879;3.5612;8.4859;-1.6535;-2.845;0.2426;1.5654;0.7042;-1.5931;630.0;12.94;0.94;-26.89;320.68;-16.22;11.35;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14114;2022-03-21 14:35:02:759
-6.9287;5.9806;8.5884;-4.0359;4.0601;7.9623;-0.7345;-0.9088;-1.4673;0.2216;0.1081;-0.6454;630.0;12.94;0.94;-26.89;320.68;-16.22;11.35;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14211;2022-03-21 14:35:02:856
-3.4131;6.0009;7.6092;-4.374;4.3286;7.6355;-2.8737;2.7932;-1.0275;0.2216;0.1081;-0.6454;630.0;18.11;-3.36;-32.87;354.94;-24.46;26.88;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14311;2022-03-21 14:35:02:956
-2.4673;5.6321;8.9186;-4.374;4.3286;7.6355;-2.8737;2.7932;-1.0275;-0.864;-0.4621;1.9911;630.0;18.11;-3.36;-32.87;354.94;-24.46;26.88;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14412;2022-03-21 14:35:03:057
-1.5003;3.4223;8.2866;-2.7453;4.4973;8.2709;-0.3839;0.4919;-1.2663;0.1823;-1.0033;0.7885;461.0;21.53;1.86;-39.82;2.07;-26.19;29.81;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14512;2022-03-21 14:35:03:157
-1.3277;4.0352;9.9218;-1.241;4.7821;8.4712;-0.5187;-0.7308;0.6053;0.0101;0.0628;0.6593;461.0;21.53;1.86;-39.82;2.07;-26.19;29.81;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14611;2022-03-21 14:35:03:256
0.026;3.9694;6.868;-0.1846;4.8998;8.4929;-1.0063;-0.8928;1.3729;0.0101;0.0628;0.6593;461.0;21.21;6.11;-38.81;329.37;-29.19;8.33;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14712;2022-03-21 14:35:03:357
0.111;1.4064;10.9729;-0.0248;4.3979;8.7652;0.207;-0.5121;-1.1008;-0.9929;-0.0706;0.4274;461.0;21.21;6.11;-38.81;329.37;-29.19;8.33;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14811;2022-03-21 14:35:03:456
-1.0466;1.6831;9.6619;-0.666;3.5439;9.1196;-0.9446;-2.6184;0.5724;-1.0226;-0.0643;0.3923;427.0;17.79;4.03;-40.5;320.29;-26.65;0.16;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;14911;2022-03-21 14:35:03:556
0.1241;3.6568;10.3205;0.3119;2.2676;9.5358;-0.5785;0.5651;1.6475;-1.0226;-0.0643;0.3923;427.0;17.79;4.03;-40.5;320.29;-26.65;0.16;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15011;2022-03-21 14:35:03:656
0.1516;2.4108;6.5007;0.8975;1.7566;9.6062;-0.7667;1.6949;-1.999;-0.5905;-0.3259;0.3806;393.0;12.45;3.84;-43.74;316.12;-13.37;-1.87;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15111;2022-03-21 14:35:03:756
0.5276;-0.6643;7.8042;0.8975;1.7566;9.6062;-0.7667;1.6949;-1.999;0.1451;-0.8333;-0.0762;393.0;12.45;3.84;-43.74;316.12;-13.37;-1.87;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15212;2022-03-21 14:35:03:857
1.5141;-1.9968;8.9533;1.6791;1.9205;9.469;-0.9362;-2.3378;-0.1917;-0.7013;-0.6536;-0.4384;393.0;11.64;9.53;-43.65;317.47;-10.32;-5.34;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15312;2022-03-21 14:35:03:957
2.9779;-1.8039;12.1304;1.7506;1.4064;9.5461;0.5807;-3.3887;0.7853;-0.6962;1.0998;-0.1032;311.0;11.64;9.53;-43.65;317.47;-10.32;-5.34;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15412;2022-03-21 14:35:04:057
1.6839;-2.8801;15.1241;1.2869;0.6393;9.7008;2.1708;-2.1018;3.6125;-0.6962;1.0998;-0.1032;311.0;8.79;14.61;-43.78;321.12;-8.25;-10.39;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15512;2022-03-21 14:35:04:157
0.6676;-2.3629;10.4797;0.0643;-0.4517;9.796;0.8029;-2.5355;3.2356;-0.4675;1.4187;0.9604;373.0;8.79;14.61;-43.78;321.12;-8.25;-10.39;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15611;2022-03-21 14:35:04:256
0.9646;-0.4454;9.7615;-0.7904;-0.0275;9.7747;2.9193;-0.3686;0.218;1.557;0.7703;-0.7912;373.0;7.78;19.16;-42.62;334.03;2.64;-0.38;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15711;2022-03-21 14:35:04:356
-3.4765;-0.9852;7.6403;-2.025;1.8084;9.4234;-1.251;-2.4656;-2.1361;-0.2842;0.4908;0.3596;529.0;7.78;19.16;-42.62;334.03;2.64;-0.38;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15811;2022-03-21 14:35:04:456
-3.2707;0.8246;8.1909;-2.025;1.8084;9.4234;-1.251;-2.4656;-2.1361;-0.2842;0.4908;0.3596;529.0;14.25;21.6;-40.29;349.8;-10.63;12.13;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;15911;2022-03-21 14:35:04:556
-2.988;2.6169;9.6224;-2.4598;1.8468;9.3118;-0.5238;-1.0961;-0.0118;-0.4771;0.9725;0.4197;529.0;14.25;21.6;-40.29;349.8;-10.63;12.13;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16011;2022-03-21 14:35:04:656
-1.5757;2.2576;8.4864;-3.1033;1.3164;9.2091;-0.5587;0.0114;-1.6157;0.2614;-0.2564;0.2463;469.0;20.44;21.66;-39.56;343.01;-10.85;14.8;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16111;2022-03-21 14:35:04:756
-1.7372;1.6388;8.921;-2.6588;1.6118;9.3007;0.5737;0.9554;-1.7957;0.13;-0.3575;0.0174;469.0;20.44;21.66;-39.56;343.01;-10.85;14.8;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16212;2022-03-21 14:35:04:857
-0.6084;1.7644;9.2025;-2.1128;1.9033;9.3853;0.2845;-0.2139;-0.8502;0.13;-0.3575;0.0174;469.0;23.94;18.32;-39.26;333.7;-9.46;15.95;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16311;2022-03-21 14:35:04:956
-0.6395;0.6093;8.4015;-1.4898;1.8286;9.5188;1.0063;-0.0179;-0.1718;-0.3184;-0.6083;-0.0661;453.0;23.94;18.32;-39.26;333.7;-9.46;15.95;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16411;2022-03-21 14:35:05:056
0.5121;-1.1946;9.2827;-0.8842;0.8555;9.7292;0.081;-1.3235;-1.1179;-0.9803;-0.9282;0.2089;453.0;24.09;17.04;-39.23;324.27;-10.75;8.9;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16512;2022-03-21 14:35:05:157
-0.8106;-1.6232;9.4609;-0.3131;-0.2065;9.7995;0.7577;-1.1928;-0.799;-0.9803;-0.9282;0.2089;453.0;24.09;17.04;-39.23;324.27;-10.75;8.9;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16612;2022-03-21 14:35:05:257
-1.098;-0.8979;12.5435;-0.3131;-0.2065;9.7995;0.7577;-1.1928;-0.799;-0.617;-0.1402;-0.2366;453.0;20.03;18.6;-40.11;314.11;1.21;1.83;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16712;2022-03-21 14:35:05:357
-1.092;3.1735;11.2002;0.1552;-0.7575;9.7761;-1.1053;-0.4556;0.7325;-0.1396;-0.7089;0.3102;453.0;20.03;18.6;-40.11;314.11;1.21;1.83;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16811;2022-03-21 14:35:05:456
-2.1742;1.1228;12.9455;0.523;-0.8035;9.7597;-2.0037;2.9692;2.1595;0.4749;0.4113;-0.2752;513.0;15.08;22.58;-39.82;321.79;4.43;-0.91;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;16913;2022-03-21 14:35:05:558
-1.608;-2.4371;7.2356;-0.3083;-0.3736;9.7947;-1.7875;1.5392;2.911;0.894;1.2171;0.5004;513.0;15.08;22.58;-39.82;321.79;4.43;1.8;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;17012;2022-03-21 14:35:05:657
-0.2408;0.3087;10.2365;-2.1938;0.2903;9.5537;1.7025;-1.5582;-0.7327;0.894;1.2171;0.5004;904.0;12.88;25.95;-38.34;334.3;2.18;1.8;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;17111;2022-03-21 14:35:05:756
-3.7795;0.8797;8.0175;-3.2857;0.9826;9.1874;0.381;-0.3803;0.6207;0.7709;0.9685;-0.2317;904.0;17.98;24.04;-34.57;349.48;-5.75;19.68;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;17211;2022-03-21 14:35:05:856
-4.3301;1.5885;7.2284;-3.8047;1.2894;8.9461;-0.5164;-0.0188;-2.0793;-0.2297;-0.0086;0.4534;904.0;17.98;24.04;-34.57;349.48;-5.75;19.68;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;17311;2022-03-21 14:35:05:956
-3.7005;0.8533;9.4286;-3.2619;0.8851;9.2058;-0.5868;0.35;-0.0726;-0.2663;-0.5777;-0.383;1032.0;22.41;21.69;-33.39;349.48;-5.75;19.68;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;17411;2022-03-21 14:35:06:056
-3.8824;-0.2237;8.6626;-3.2619;0.8851;9.2058;-0.5868;0.35;-0.0726;-0.2663;-0.5777;-0.383;1032.0;26.1;20.14;-32.46;329.46;-5.18;19.51;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;17511;2022-03-21 14:35:06:156
