sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.023;0.1926;9.8345;-0.0104;0.1978;9.8047;-0.001;0.0024;-0.0104;0.0011;-5.0E-4;-3.0E-4;712.0;6.51;9.17;-44.02;324.91;-1.17;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;228335;2022-03-22 10:38:20:329
-0.0051;0.2034;9.8477;-0.0096;0.1994;9.8046;0.001;-0.0028;0.0042;-9.0E-4;3.0E-4;2.0E-4;712.0;6.39;8.94;-44.66;329.0;-1.16;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;228436;2022-03-22 10:38:20:430
-0.0015;0.1831;9.8154;-0.0101;0.1976;9.8047;-1.0E-4;-0.0027;-0.0058;-9.0E-4;3.0E-4;2.0E-4;712.0;6.39;8.94;-44.66;329.0;-1.16;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;228535;2022-03-22 10:38:20:529
-0.0147;0.1998;9.8369;-0.0101;0.1976;9.8047;-1.0E-4;-0.0027;-0.0058;0.0012;-6.0E-4;-3.0E-4;712.0;6.28;8.78;-44.81;328.99;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;228636;2022-03-22 10:38:20:630
-0.0039;0.2046;9.8321;-0.0091;0.1979;9.8046;0.0029;0.0094;0.0088;0.0034;-0.0011;2.0E-4;712.0;6.28;8.78;-44.81;328.99;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;228735;2022-03-22 10:38:20:729
-0.0063;0.1675;9.8082;-0.0087;0.198;9.8046;1.0E-4;0.0021;0.0044;-0.0041;3.0E-4;-3.0E-4;712.0;6.83;8.7;-45.02;324.91;-1.16;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;228835;2022-03-22 10:38:20:829
-0.0099;0.2166;9.8429;-0.0092;0.1962;9.8047;0.0049;-0.0172;-0.0213;-0.0041;3.0E-4;-3.0E-4;712.0;6.83;8.7;-45.02;324.91;-1.16;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;228936;2022-03-22 10:38:20:930
-0.0111;0.189;9.8309;-0.0097;0.1983;9.8046;-0.0037;0.0122;0.0103;8.0E-4;5.0E-4;-5.0E-4;712.0;6.99;8.76;-44.51;324.93;-1.16;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229036;2022-03-22 10:38:21:030
-0.0111;0.1938;9.8273;-0.0097;0.1968;9.8047;-9.0E-4;-0.001;-3.0E-4;-0.0011;3.0E-4;-2.0E-4;712.0;6.99;8.76;-44.51;324.93;-1.16;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229135;2022-03-22 10:38:21:129
-0.0099;0.1998;9.8321;-0.0096;0.1957;9.8047;0.001;-0.0091;-0.003;8.0E-4;3.0E-4;-2.0E-4;712.0;6.77;8.93;-44.47;324.85;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229235;2022-03-22 10:38:21:229
-0.0147;0.1819;9.8249;-0.0096;0.1957;9.8047;0.001;-0.0091;-0.003;8.0E-4;3.0E-4;-2.0E-4;712.0;6.77;8.93;-44.47;324.85;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229336;2022-03-22 10:38:21:330
-0.0135;0.207;9.8393;-0.0096;0.1956;9.8047;0.0014;-0.0011;0.003;-5.0E-4;-6.0E-4;-2.0E-4;712.0;6.77;8.46;-44.98;321.98;-1.14;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229436;2022-03-22 10:38:21:430
-0.0099;0.2094;9.8285;-0.0084;0.1958;9.8047;-0.0022;0.0091;0.0016;6.0E-4;-3.0E-4;0.0;712.0;6.77;8.46;-44.98;321.98;-1.14;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229535;2022-03-22 10:38:21:529
-0.0063;0.1902;9.8297;-0.008;0.1961;9.8047;-0.0011;0.0037;0.0058;-0.0014;-2.0E-4;-5.0E-4;712.0;6.86;8.34;-44.76;321.95;-1.15;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229635;2022-03-22 10:38:21:629
-0.0039;0.1723;9.8285;-0.0079;0.1941;9.8047;9.0E-4;-0.0055;-0.0074;-0.0014;-2.0E-4;-5.0E-4;712.0;6.86;8.34;-44.76;321.95;-1.15;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229735;2022-03-22 10:38:21:729
-0.0099;0.1878;9.8489;-0.0087;0.195;9.8047;-0.0019;-0.0048;-0.01;0.0023;0.0011;-3.0E-4;712.0;6.83;8.53;-44.42;324.82;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229835;2022-03-22 10:38:21:829
-0.0135;0.2285;9.856;-0.0082;0.1973;9.8047;7.0E-4;0.0096;0.0095;-0.0021;0.0;2.0E-4;712.0;6.83;8.53;-44.42;324.82;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;229935;2022-03-22 10:38:21:929
-0.0063;0.189;9.8189;-0.0083;0.1931;9.8047;-0.0019;-0.0085;-0.0118;0.0017;0.0;-3.0E-4;712.0;6.84;8.85;-44.47;324.83;-1.15;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230035;2022-03-22 10:38:22:029
-0.0075;0.1902;9.8357;-0.0083;0.1931;9.8047;-0.0019;-0.0085;-0.0118;0.0017;0.0;-3.0E-4;712.0;6.84;8.85;-44.47;324.83;-1.15;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230136;2022-03-22 10:38:22:130
-0.0111;0.1962;9.8465;-0.0104;0.1963;9.8047;1.0E-4;0.0035;0.0045;-0.0015;6.0E-4;-2.0E-4;712.0;6.81;9.0;-44.34;324.86;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230237;2022-03-22 10:38:22:231
-0.0159;0.1687;9.813;-0.0104;0.1956;9.8047;0.0017;-0.0082;-0.0133;0.0034;6.0E-4;9.0E-4;712.0;6.81;9.0;-44.34;324.86;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230336;2022-03-22 10:38:22:330
-0.0087;0.2201;9.8249;-0.0106;0.1973;9.8047;4.0E-4;-0.0059;-0.0068;-0.002;3.0E-4;-2.0E-4;712.0;6.83;9.02;-44.46;324.88;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230436;2022-03-22 10:38:22:430
-0.0051;0.1675;9.8106;-0.0104;0.199;9.8046;0.0014;0.0099;-0.0033;-0.002;3.0E-4;-2.0E-4;712.0;6.83;9.02;-44.46;324.88;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230536;2022-03-22 10:38:22:530
-0.0051;0.2046;9.8453;-0.0098;0.1974;9.8047;-0.0033;-0.0072;-0.0069;0.0014;-6.0E-4;2.0E-4;712.0;6.83;9.06;-44.19;324.86;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230636;2022-03-22 10:38:22:630
-0.0063;0.2309;9.8393;-0.0098;0.1996;9.8046;4.0E-4;0.0081;0.0103;-0.0017;0.0;0.0;712.0;6.83;9.06;-44.19;324.86;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230736;2022-03-22 10:38:22:730
-0.0159;0.1675;9.8189;-0.0096;0.1961;9.8047;0.0014;-0.0143;-0.0157;-3.0E-4;-2.0E-4;0.0;712.0;6.53;9.11;-43.93;324.89;-1.17;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230836;2022-03-22 10:38:22:830
-0.0051;0.2058;9.8441;-0.0096;0.1961;9.8047;0.0014;-0.0143;-0.0157;-3.0E-4;-2.0E-4;0.0;712.0;6.53;9.11;-43.93;324.89;-1.17;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;230935;2022-03-22 10:38:22:929
-0.0063;0.1795;9.8166;-0.0097;0.1973;9.8047;0.0042;0.0097;0.0168;-0.0024;5.0E-4;0.0;712.0;6.41;9.15;-43.78;328.92;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231035;2022-03-22 10:38:23:029
-0.017;0.1711;9.8154;-0.0089;0.1938;9.8047;0.0043;-0.0184;-0.0212;-3.0E-4;0.0018;8.0E-4;712.0;6.41;9.15;-43.78;328.92;-1.15;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231136;2022-03-22 10:38:23:130
-0.0159;0.2142;9.8441;-0.0117;0.196;9.8047;-0.0017;-0.0142;-0.0116;0.0024;-6.0E-4;2.0E-4;712.0;6.39;8.91;-44.14;328.95;-1.15;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231235;2022-03-22 10:38:23:229
-0.0182;0.2154;9.8417;-0.011;0.1988;9.8046;4.0E-4;0.0269;0.0169;0.0024;-6.0E-4;2.0E-4;712.0;6.39;8.91;-44.14;328.95;-1.15;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231335;2022-03-22 10:38:23:329
-0.0123;0.2082;9.8812;-0.0112;0.1945;9.8047;0.0013;-0.025;-0.0132;-2.0E-4;6.0E-4;-3.0E-4;712.0;6.47;8.83;-44.38;328.97;-1.16;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231435;2022-03-22 10:38:23:429
0.0057;0.1161;9.8094;-0.0112;0.1947;9.8047;0.005;-0.0084;-0.0189;5.0E-4;0.0;0.0;712.0;6.47;8.83;-44.38;328.97;-1.16;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231535;2022-03-22 10:38:23:529
-0.0266;0.1962;9.7974;-0.0112;0.1947;9.8047;0.005;-0.0084;-0.0189;2.0E-4;5.0E-4;-3.0E-4;712.0;6.81;8.93;-44.47;324.86;-1.14;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231636;2022-03-22 10:38:23:630
-0.0027;0.1962;9.8548;-0.0105;0.1972;9.8047;-0.0101;0.0253;0.0101;2.0E-4;5.0E-4;-3.0E-4;712.0;6.81;8.93;-44.47;324.86;-1.14;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231735;2022-03-22 10:38:23:729
-0.0111;0.2189;9.8429;-0.0096;0.1954;9.8047;0.0118;-0.0045;-0.0075;-3.0E-4;5.0E-4;2.0E-4;712.0;6.77;8.78;-44.55;324.89;-1.14;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231836;2022-03-22 10:38:23:830
-0.0218;0.2249;9.8393;-0.0099;0.1942;9.8047;-7.0E-4;0.0095;0.0092;6.0E-4;0.0;0.0;712.0;6.77;8.78;-44.55;324.89;-1.14;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;231935;2022-03-22 10:38:23:929
-0.0039;0.2273;9.8297;-0.0096;0.1927;9.8048;0.003;-0.0355;-0.037;3.0E-4;8.0E-4;2.0E-4;712.0;6.9;8.68;-44.7;324.86;-1.13;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232036;2022-03-22 10:38:24:030
0.0296;0.1519;9.801;-0.0106;0.1995;9.8046;0.0024;0.0405;0.0267;3.0E-4;8.0E-4;2.0E-4;712.0;6.9;8.68;-44.7;324.86;-1.13;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232136;2022-03-22 10:38:24:130
0.0057;0.1878;9.8225;-0.0086;0.1952;9.8047;0.0;-0.0022;-0.0028;0.0011;-9.0E-4;0.0;712.0;6.53;8.63;-44.83;324.96;-1.17;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232235;2022-03-22 10:38:24:229
0.0188;0.2034;9.8572;-0.0084;0.1965;9.8047;0.0058;-0.0043;-0.0058;0.0026;-5.0E-4;5.0E-4;712.0;6.53;8.63;-44.83;324.96;-1.17;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232336;2022-03-22 10:38:24:330
-0.0218;0.3353;9.8668;-0.0084;0.1965;9.8047;0.0058;-0.0043;-0.0058;-0.0058;0.0021;-5.0E-4;712.0;6.49;8.79;-44.36;328.89;-1.15;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232436;2022-03-22 10:38:24:430
0.0069;0.1137;9.7699;-0.0087;0.1979;9.8047;-0.0044;0.0063;-0.0051;-0.0058;0.0021;-5.0E-4;712.0;6.49;8.79;-44.36;328.89;-1.15;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232536;2022-03-22 10:38:24:530
0.0105;0.0957;9.7496;-0.0104;0.1984;9.8046;-0.009;0.0173;0.0069;3.0E-4;-3.0E-4;-2.0E-4;712.0;6.53;8.61;-44.32;324.89;-1.16;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232635;2022-03-22 10:38:24:629
-0.0063;0.2189;9.8429;-0.0088;0.1946;9.8047;0.0062;-0.0052;0.0039;-5.0E-4;2.0E-4;-3.0E-4;712.0;6.53;8.61;-44.32;324.89;-1.16;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232735;2022-03-22 10:38:24:729
-0.0182;0.207;9.8213;-0.0093;0.1964;9.8047;-0.0014;-0.0018;-8.0E-4;0.0011;-9.0E-4;-2.0E-4;712.0;6.39;8.66;-44.21;328.9;-1.15;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232835;2022-03-22 10:38:24:829
-0.0194;0.2046;9.8501;-0.0092;0.1954;9.8047;-0.0079;0.006;-0.0028;0.0011;-9.0E-4;-2.0E-4;712.0;6.39;8.66;-44.21;328.9;-1.15;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;232935;2022-03-22 10:38:24:929
-0.023;0.2321;9.8154;-0.0095;0.1984;9.8046;-0.0151;0.03;0.0218;9.0E-4;-6.0E-4;-2.0E-4;712.0;6.53;8.55;-43.91;324.83;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233035;2022-03-22 10:38:25:029
-0.0218;0.1795;9.8166;-0.0086;0.1938;9.8047;0.0083;-0.0331;-0.0173;0.0012;-6.0E-4;0.0;712.0;6.53;8.55;-43.91;324.83;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233135;2022-03-22 10:38:25:129
0.0224;0.1101;9.7448;-0.0086;0.1938;9.8047;0.0083;-0.0331;-0.0173;-0.0012;-6.0E-4;0.0;712.0;6.71;8.74;-43.86;324.8;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233235;2022-03-22 10:38:25:229
-0.0063;0.2644;9.8584;-0.0087;0.1948;9.8047;8.0E-4;0.0149;0.0081;-0.0012;-6.0E-4;0.0;712.0;6.71;8.74;-43.86;324.8;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233335;2022-03-22 10:38:25:329
-0.0087;0.2381;9.8357;-0.0074;0.1959;9.8047;-4.0E-4;-0.0113;-0.01;-3.0E-4;-3.0E-4;-5.0E-4;712.0;6.64;8.46;-44.18;321.88;-1.14;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233436;2022-03-22 10:38:25:430
-0.0087;0.1651;9.8213;-0.008;0.197;9.8047;-0.005;0.0147;0.0134;-0.0017;2.0E-4;0.0;712.0;6.64;8.46;-44.18;321.88;-1.14;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233535;2022-03-22 10:38:25:529
-0.0123;0.2106;9.8393;-0.0086;0.1936;9.8047;4.0E-4;-0.0266;-0.0153;8.0E-4;-9.0E-4;-3.0E-4;712.0;6.47;8.59;-44.18;328.86;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233635;2022-03-22 10:38:25:629
9.0E-4;0.1795;9.8321;-0.008;0.1958;9.8047;-2.0E-4;0.0155;0.0139;8.0E-4;-9.0E-4;-3.0E-4;712.0;6.47;8.59;-44.18;328.86;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233735;2022-03-22 10:38:25:729
-0.0123;0.25;9.8345;-0.0086;0.1968;9.8047;-8.0E-4;-0.0046;0.001;0.0012;-2.0E-4;-2.0E-4;712.0;6.21;8.68;-44.23;328.87;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233836;2022-03-22 10:38:25:830
0.0093;0.128;9.8058;-0.0086;0.1968;9.8047;-8.0E-4;-0.0046;0.001;-0.0032;6.0E-4;-3.0E-4;712.0;6.21;8.68;-44.23;328.87;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;233936;2022-03-22 10:38:25:930
-3.0E-4;0.1388;9.6909;-0.0091;0.1919;9.8048;0.0017;-0.0225;-0.0255;0.0058;-0.0018;0.0;712.0;6.43;8.79;-44.47;328.85;-1.12;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234036;2022-03-22 10:38:26:030
-0.0099;0.1448;9.8022;-0.0064;0.1944;9.8047;0.0018;-0.0229;-0.0176;0.0058;-0.0018;0.0;712.0;6.43;8.79;-44.47;328.85;-1.12;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234135;2022-03-22 10:38:26:129
0.0045;0.1567;9.7938;-0.0094;0.1944;9.8047;0.0084;-0.0254;-0.0337;0.0;-0.0012;2.0E-4;712.0;6.51;8.66;-44.55;324.88;-1.14;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234235;2022-03-22 10:38:26:229
-0.0218;0.2189;9.8501;-0.0078;0.1941;9.8047;-0.012;0.0339;0.0427;-0.0024;-3.0E-4;-6.0E-4;712.0;6.51;8.66;-44.55;324.88;-1.14;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234335;2022-03-22 10:38:26:329
-0.0075;0.2644;9.8704;-0.0076;0.1926;9.8048;0.0018;-0.0117;-0.0077;-6.0E-4;-6.0E-4;0.0;712.0;6.96;8.68;-44.62;324.82;-1.13;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234436;2022-03-22 10:38:26:430
0.0176;0.1208;9.8022;-0.007;0.1917;9.8048;0.0091;-0.0071;-0.0078;-6.0E-4;-6.0E-4;0.0;712.0;6.96;8.68;-44.62;324.82;-1.13;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234535;2022-03-22 10:38:26:529
-0.0099;0.1974;9.8333;-0.0078;0.1975;9.8047;-0.0113;0.0206;0.0125;6.0E-4;-2.0E-4;2.0E-4;712.0;6.73;8.96;-44.74;324.8;-1.12;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234635;2022-03-22 10:38:26:629
0.0057;0.1974;9.8166;-0.0078;0.1975;9.8047;-0.0113;0.0206;0.0125;6.0E-4;-5.0E-4;2.0E-4;712.0;6.73;8.96;-44.74;324.8;-1.12;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234735;2022-03-22 10:38:26:729
-0.0051;0.1831;9.8321;-0.008;0.1929;9.8047;-0.0026;-0.0072;-0.0089;0.0;0.0;-6.0E-4;712.0;6.43;9.02;-44.51;328.9;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234835;2022-03-22 10:38:26:829
-0.0075;0.213;9.8369;-0.0079;0.1933;9.8047;0.0049;-0.0135;-0.0067;0.0;0.0;-6.0E-4;712.0;6.43;9.02;-44.51;328.9;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;234936;2022-03-22 10:38:26:930
-0.0135;0.1866;9.8381;-0.0078;0.1952;9.8047;-4.0E-4;0.001;-0.001;-5.0E-4;-2.0E-4;0.0;712.0;6.06;8.81;-44.76;328.92;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235035;2022-03-22 10:38:27:029
-0.0123;0.2154;9.8429;-0.0076;0.1952;9.8047;-0.0051;0.0145;0.0106;-3.0E-4;-5.0E-4;-5.0E-4;712.0;6.06;8.81;-44.76;328.92;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235135;2022-03-22 10:38:27:129
-0.0218;0.2094;9.8369;-0.0069;0.1953;9.8047;-0.0029;0.0064;0.0075;-5.0E-4;-2.0E-4;-3.0E-4;712.0;6.11;8.55;-44.91;328.91;-1.14;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235235;2022-03-22 10:38:27:229
-0.0051;0.1723;9.8178;-0.0068;0.1941;9.8047;6.0E-4;-0.0028;-6.0E-4;-5.0E-4;-2.0E-4;-3.0E-4;712.0;6.11;8.55;-44.91;328.91;-1.14;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235335;2022-03-22 10:38:27:329
-0.0123;0.1759;9.8154;-0.0075;0.1954;9.8047;-0.0023;0.0083;0.0019;2.0E-4;-2.0E-4;-2.0E-4;712.0;6.36;8.64;-45.09;328.89;-1.13;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235436;2022-03-22 10:38:27:430
-0.0087;0.1902;9.8429;-0.0075;0.1954;9.8047;-0.0023;0.0083;0.0019;-6.0E-4;-3.0E-4;2.0E-4;712.0;6.36;8.64;-45.09;328.89;-1.13;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235536;2022-03-22 10:38:27:530
-0.0075;0.2034;9.8465;-0.0075;0.1945;9.8047;-0.0031;1.0E-4;-8.0E-4;6.0E-4;-6.0E-4;-3.0E-4;712.0;6.39;8.79;-44.77;328.9;-1.14;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235635;2022-03-22 10:38:27:629
0.0045;0.1723;9.8273;-0.0073;0.1941;9.8047;-0.0033;-0.0063;-0.0119;6.0E-4;-6.0E-4;-3.0E-4;712.0;6.39;8.79;-44.77;328.9;-1.14;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235736;2022-03-22 10:38:27:730
-0.0123;0.2046;9.8393;-0.0076;0.1935;9.8047;0.0046;-0.0049;-0.0061;6.0E-4;0.0;-2.0E-4;712.0;6.58;8.79;-44.83;324.83;-1.13;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235836;2022-03-22 10:38:27:830
-3.0E-4;0.2022;9.8345;-0.0086;0.1939;9.8047;-0.0068;-0.0065;-0.0118;5.0E-4;-6.0E-4;-2.0E-4;712.0;6.58;8.79;-44.83;324.83;-1.13;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;235936;2022-03-22 10:38:27:930
0.0033;0.1866;9.8166;-0.0073;0.1934;9.8047;0.0038;-0.01;-0.013;6.0E-4;0.0;0.0;712.0;6.43;8.79;-44.55;328.92;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236036;2022-03-22 10:38:28:030
9.0E-4;0.1759;9.8345;-0.0084;0.1936;9.8047;-0.0071;-0.0034;-0.0041;6.0E-4;0.0;0.0;712.0;6.43;8.79;-44.55;328.92;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236136;2022-03-22 10:38:28:130
-0.0039;0.201;9.8465;-0.0084;0.1936;9.8047;-0.0071;-0.0034;-0.0041;-5.0E-4;2.0E-4;-6.0E-4;712.0;6.34;8.74;-44.89;328.91;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236236;2022-03-22 10:38:28:230
-0.0206;0.2309;9.8321;-0.0077;0.1942;9.8047;0.0014;-0.0091;-0.0021;8.0E-4;6.0E-4;-2.0E-4;712.0;6.34;8.74;-44.89;328.91;-1.13;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236336;2022-03-22 10:38:28:330
-0.0111;0.195;9.8309;-0.0095;0.1949;9.8047;-0.008;0.0117;-0.0052;-9.0E-4;0.0;-3.0E-4;712.0;6.3;8.74;-44.62;328.95;-1.14;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236436;2022-03-22 10:38:28:430
0.0045;0.1627;9.813;-0.0089;0.1946;9.8047;0.0046;-0.01;-0.0109;-9.0E-4;0.0;-3.0E-4;712.0;6.3;8.74;-44.62;328.95;-1.14;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236535;2022-03-22 10:38:28:529
-0.0087;0.1938;9.8333;-0.0087;0.1953;9.8047;-0.0075;0.02;0.0138;-9.0E-4;-3.0E-4;-6.0E-4;712.0;6.23;8.83;-44.51;328.94;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236635;2022-03-22 10:38:28:629
-0.0099;0.2309;9.8417;-0.0081;0.1948;9.8047;0.0034;-0.0073;-0.0062;-9.0E-4;-3.0E-4;5.0E-4;712.0;6.23;8.83;-44.51;328.94;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236736;2022-03-22 10:38:28:730
-0.0075;0.189;9.8548;-0.008;0.195;9.8047;2.0E-4;0.0047;0.0093;0.0011;6.0E-4;3.0E-4;712.0;6.41;9.11;-44.14;328.86;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236835;2022-03-22 10:38:28:829
-0.0075;0.1902;9.8441;-0.0085;0.1957;9.8047;0.0022;0.0068;0.0056;0.0011;6.0E-4;3.0E-4;712.0;6.41;9.11;-44.14;328.86;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;236935;2022-03-22 10:38:28:929
-0.0194;0.213;9.8393;-0.0085;0.1957;9.8047;0.0022;0.0068;0.0056;6.0E-4;-3.0E-4;5.0E-4;712.0;6.51;9.41;-44.16;324.82;-1.14;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;237035;2022-03-22 10:38:29:029
